timestamp,journal_id,player,stacks,guardian_points 
1702595765,3686999447,800070a49, Deniz,4,684383
1702595691,3686994047,800070a49, Deniz,4,751822
1702595580,3686985618,800070a49, Deniz,4,522111
1702595506,3686979911,800070a49, Deniz,4,628334
1702595457,3686976083,800070a49, Deniz,4,509024
1702595397,3686971390,800070a49, Deniz,4,478633
1702595290,3686963203,800070a49, Deniz,4,210875
1702671670,3691878891,590004eb26, Dust,2,2475086
1702671641,3691876337,590004eb26, Dust,2,2487804
1702671620,3691874499,590004eb26, Dust,2,2505542
1702671582,3691870992,590004eb26, Dust,3,1847230
1702671550,3691868066,590004eb26, Dust,3,1908583
1702671515,3691864933,590004eb26, Dust,3,1898244
1702671457,3691859563,590004eb26, Dust,3,1907919
1702671305,3691845540,590004eb26, Dust,4,1756671
1702671240,3691839282,590004eb26, Dust,4,1795737
1702671195,3691835103,590004eb26, Dust,4,1925381
1702671147,3691830434,590004eb26, Dust,4,1746951
1702671074,3691822880,590004eb26, Dust,4,1720745
1702670998,3691815015,590004eb26, Dust,4,1821139
1702670786,3691792686,590004eb26, Dust,4,1810262
1702670690,3691782088,590004eb26, Dust,4,1899045
1702670617,3691774366,590004eb26, Dust,4,2058350
1702670554,3691767665,590004eb26, Dust,4,1998629
1702664160,3691220620,590004eb26, Dust,1,5969190
1702664142,3691219034,590004eb26, Dust,2,3387250
1702671630,3691875374,530002912e, Eleventh Earl of Mar,2,2077572
1702664111,3691216343,590004eb26, Dust,2,3398086
1702671592,3691871945,530002912e, Eleventh Earl of Mar,3,1618847
1702664074,3691213039,590004eb26, Dust,3,2627325
1702671552,3691868258,530002912e, Eleventh Earl of Mar,3,1653590
1702664016,3691207521,590004eb26, Dust,3,2626643
1702671503,3691863835,530002912e, Eleventh Earl of Mar,3,1653660
1702663825,3691189271,590004eb26, Dust,4,2288783
1702671460,3691859849,530002912e, Eleventh Earl of Mar,3,1719902
1702663702,3691177295,590004eb26, Dust,4,2326513
1702663635,3691170693,590004eb26, Dust,4,2385382
1702671419,3691856074,530002912e, Eleventh Earl of Mar,3,1717291
1702663575,3691164730,590004eb26, Dust,4,2343963
1702671374,3691851888,530002912e, Eleventh Earl of Mar,4,1475954
1702663505,3691157878,590004eb26, Dust,4,2396958
1702671329,3691847811,530002912e, Eleventh Earl of Mar,4,1603785
1702663435,3691151151,590004eb26, Dust,4,2701026
1702671286,3691843602,530002912e, Eleventh Earl of Mar,4,1525381
1702663381,3691145937,590004eb26, Dust,4,2660928
1702671235,3691838833,530002912e, Eleventh Earl of Mar,4,1629848
1702671194,3691835002,530002912e, Eleventh Earl of Mar,4,1509908
1702671151,3691830835,530002912e, Eleventh Earl of Mar,4,1539792
1702671045,3691819833,530002912e, Eleventh Earl of Mar,4,1655210
1702670999,3691815109,530002912e, Eleventh Earl of Mar,4,1524688
1702670953,3691810282,530002912e, Eleventh Earl of Mar,4,1488418
1702670912,3691806125,530002912e, Eleventh Earl of Mar,4,1546534
1702670869,3691801597,530002912e, Eleventh Earl of Mar,4,1527928
1702670758,3691789564,530002912e, Eleventh Earl of Mar,4,1671471
1702670706,3691783852,530002912e, Eleventh Earl of Mar,4,1753926
1702670658,3691778692,530002912e, Eleventh Earl of Mar,4,1691104
1702670617,3691774381,530002912e, Eleventh Earl of Mar,4,1726716
1702670571,3691769444,530002912e, Eleventh Earl of Mar,4,1659190
1702670501,3691762386,530002912e, Eleventh Earl of Mar,4,1593073
1702670464,3691759058,530002912e, Eleventh Earl of Mar,4,1806639
1702667831,3691539225,530002912e, Eleventh Earl of Mar,3,1925490
1702667789,3691535453,530002912e, Eleventh Earl of Mar,3,2103784
1702667710,3691528329,530002912e, Eleventh Earl of Mar,3,2045228
1702667672,3691524840,530002912e, Eleventh Earl of Mar,3,2105484
1702667605,3691518377,530002912e, Eleventh Earl of Mar,4,1776403
1702667414,3691499043,530002912e, Eleventh Earl of Mar,4,1878123
1702667317,3691488721,530002912e, Eleventh Earl of Mar,4,1950238
1702667279,3691484916,530002912e, Eleventh Earl of Mar,4,1874661
1702667226,3691479454,530002912e, Eleventh Earl of Mar,4,1828007
1702667149,3691471464,530002912e, Eleventh Earl of Mar,4,1925206
1702667064,3691462802,530002912e, Eleventh Earl of Mar,4,1867176
1702667027,3691459097,530002912e, Eleventh Earl of Mar,4,1804938
1702666988,3691455317,530002912e, Eleventh Earl of Mar,4,2029278
1702664160,3691220627,530002912e, Eleventh Earl of Mar,1,5653840
1702664109,3691216178,530002912e, Eleventh Earl of Mar,2,3153534
1702664078,3691213423,530002912e, Eleventh Earl of Mar,3,2345589
1702664044,3691210185,530002912e, Eleventh Earl of Mar,3,2325559
1702663998,3691205789,530002912e, Eleventh Earl of Mar,3,2404516
1702663948,3691201165,530002912e, Eleventh Earl of Mar,3,2332930
1702663906,3691197101,530002912e, Eleventh Earl of Mar,4,2008251
1702663866,3691193340,530002912e, Eleventh Earl of Mar,4,2054156
1702663818,3691188626,530002912e, Eleventh Earl of Mar,4,2242817
1702663774,3691184438,530002912e, Eleventh Earl of Mar,4,2139147
1702663748,3691181860,530002912e, Eleventh Earl of Mar,4,2019243
1702671652,3691877301,4700036e7c, Fantom,2,2320036
1702671565,3691869411,4700036e7c, Fantom,3,1691354
1702671320,3691846926,4700036e7c, Fantom,4,1420899
1702671218,3691837223,4700036e7c, Fantom,4,1439494
1702671145,3691830226,4700036e7c, Fantom,4,1470520
1702671056,3691821012,4700036e7c, Fantom,4,1483665
1702670938,3691808748,4700036e7c, Fantom,4,1432792
1702670831,3691797532,4700036e7c, Fantom,4,1523950
1702670631,3691775850,4700036e7c, Fantom,4,1572988
1702670557,3691767975,4700036e7c, Fantom,4,1501054
1702670474,3691759918,4700036e7c, Fantom,4,1543887
1702667895,3691544941,4700036e7c, Fantom,2,2404273
1702667805,3691536901,4700036e7c, Fantom,3,1692999
1702667743,3691531299,4700036e7c, Fantom,3,1765720
1702667596,3691517487,4700036e7c, Fantom,4,1482789
1702667487,3691506561,4700036e7c, Fantom,4,1495405
1702667375,3691494962,4700036e7c, Fantom,4,1488819
1702667181,3691474793,4700036e7c, Fantom,4,1611634
1702667096,3691465977,4700036e7c, Fantom,4,1649299
1702667020,3691458383,4700036e7c, Fantom,4,1529711
1702666952,3691451788,4700036e7c, Fantom,4,1472307
1702664147,3691219495,4700036e7c, Fantom,2,2439320
1702664064,3691212047,4700036e7c, Fantom,3,1877878
1702663967,3691203020,4700036e7c, Fantom,3,1881633
1702663878,3691194452,4700036e7c, Fantom,4,1610820
1702663764,3691183389,4700036e7c, Fantom,4,1463646
1702663695,3691176595,4700036e7c, Fantom,4,1499329
1702663626,3691169782,4700036e7c, Fantom,4,1623463
1702663554,3691162740,4700036e7c, Fantom,4,1547546
1702663402,3691147939,4700036e7c, Fantom,4,1582370
1702663318,3691140445,4700036e7c, Fantom,4,1559026
1702596112,3687025103,530002912e, Eleventh Earl of Mar,2,1017783
1702596090,3687023433,530002912e, Eleventh Earl of Mar,2,1079959
1702595977,3687015003,530002912e, Eleventh Earl of Mar,3,888537
1702595911,3687010155,530002912e, Eleventh Earl of Mar,3,906175
1702595886,3687008359,530002912e, Eleventh Earl of Mar,3,971791
1702595861,3687006593,530002912e, Eleventh Earl of Mar,3,945271
1702595589,3686986319,530002912e, Eleventh Earl of Mar,4,836157
1702595543,3686982859,530002912e, Eleventh Earl of Mar,4,834513
1702595488,3686978516,530002912e, Eleventh Earl of Mar,4,878293
1702595365,3686968986,530002912e, Eleventh Earl of Mar,4,907055
1702595266,3686961405,530002912e, Eleventh Earl of Mar,4,921677
1702595211,3686957120,530002912e, Eleventh Earl of Mar,4,940675
1702595108,3686949066,530002912e, Eleventh Earl of Mar,4,966629
1702595067,3686945782,530002912e, Eleventh Earl of Mar,4,916921
1702596114,3687025264,4700036e7c, Fantom,2,2051468
1702596051,3687020496,4700036e7c, Fantom,2,2051756
1702595967,3687014299,4700036e7c, Fantom,3,1543802
1702595858,3687006376,4700036e7c, Fantom,3,1487843
1702595759,3686999017,4700036e7c, Fantom,4,1258330
1702595657,3686991428,4700036e7c, Fantom,4,1329562
1702595535,3686982214,4700036e7c, Fantom,4,1192210
1702595369,3686969242,4700036e7c, Fantom,4,1248995
1702595268,3686961545,4700036e7c, Fantom,4,1275950
1702595189,3686955362,4700036e7c, Fantom,4,1282948
1702595113,3686949438,4700036e7c, Fantom,4,1284209
1702595027,3686942599,4700036e7c, Fantom,4,1237925
1702671655,3691877582,4e0000626b, Fifedeyl,2,2668483
1702671625,3691874931,4e0000626b, Fifedeyl,2,2702839
1702671576,3691870467,4e0000626b, Fifedeyl,3,1643835
1702671482,3691861857,4e0000626b, Fifedeyl,3,1633040
1702671416,3691855782,4e0000626b, Fifedeyl,3,1642207
1702670887,3691803477,4e0000626b, Fifedeyl,4,1348148
1702670759,3691789674,4e0000626b, Fifedeyl,4,1347998
1702667909,3691546184,4e0000626b, Fifedeyl,2,2178528
1702667872,3691542817,4e0000626b, Fifedeyl,2,2344098
1702667836,3691539629,4e0000626b, Fifedeyl,3,1560632
1702667773,3691533953,4e0000626b, Fifedeyl,3,1489965
1702667745,3691531462,4e0000626b, Fifedeyl,3,1508983
1702667709,3691528219,4e0000626b, Fifedeyl,3,1561374
1702667657,3691523383,4e0000626b, Fifedeyl,4,1306380
1702667537,3691511672,4e0000626b, Fifedeyl,4,1308235
1702667414,3691498992,4e0000626b, Fifedeyl,4,1282278
1702667245,3691481373,4e0000626b, Fifedeyl,4,1316689
1702667092,3691465552,4e0000626b, Fifedeyl,4,1373663
1702666996,3691456099,4e0000626b, Fifedeyl,4,1319630
1702664142,3691219015,4e0000626b, Fifedeyl,2,2111633
1702664120,3691217082,4e0000626b, Fifedeyl,2,2143219
1702664091,3691214606,4e0000626b, Fifedeyl,3,1527032
1702664063,3691211968,4e0000626b, Fifedeyl,3,1529408
1702664030,3691208882,4e0000626b, Fifedeyl,3,1592055
1702663980,3691204152,4e0000626b, Fifedeyl,3,1582244
1702663922,3691198664,4e0000626b, Fifedeyl,4,1306139
1702663760,3691183004,4e0000626b, Fifedeyl,4,1330213
1702663521,3691159459,4e0000626b, Fifedeyl,4,1281895
1702663411,3691148807,4e0000626b, Fifedeyl,4,1284852
1702671669,3691878788,53000012c6, Fire X,2,2012800
1702671627,3691875103,53000012c6, Fire X,2,2356678
1702671600,3691872716,53000012c6, Fire X,3,1677514
1702671556,3691868638,53000012c6, Fire X,3,1702870
1702671494,3691862984,53000012c6, Fire X,3,1651202
1702671442,3691858096,53000012c6, Fire X,3,1672683
1702671397,3691854034,53000012c6, Fire X,4,1427832
1702671345,3691849291,53000012c6, Fire X,4,1408409
1702671284,3691843416,53000012c6, Fire X,4,1443944
1702596131,3687026507,4e0000626b, Fifedeyl,2,1927208
1702671237,3691839020,53000012c6, Fire X,4,1368952
1702596097,3687023958,4e0000626b, Fifedeyl,2,1988016
1702671204,3691835916,53000012c6, Fire X,4,1433812
1702596062,3687021320,4e0000626b, Fifedeyl,2,2008414
1702671164,3691832137,53000012c6, Fire X,4,1382561
1702671133,3691829005,53000012c6, Fire X,4,1412246
1702596024,3687018459,4e0000626b, Fifedeyl,3,1433885
1702595962,3687013919,4e0000626b, Fifedeyl,3,1424299
1702671098,3691825354,53000012c6, Fire X,4,1394626
1702670825,3691796898,53000012c6, Fire X,4,1395879
1702595804,3687002379,4e0000626b, Fifedeyl,3,1372410
1702670769,3691790770,53000012c6, Fire X,4,1379368
1702670721,3691785500,53000012c6, Fire X,4,1381134
1702670638,3691776602,53000012c6, Fire X,4,1390129
1702667891,3691544556,53000012c6, Fire X,2,2311900
1702667852,3691541045,53000012c6, Fire X,3,1624134
1702667819,3691538163,53000012c6, Fire X,3,1614334
1702667784,3691534981,53000012c6, Fire X,3,1601575
1702667743,3691531305,53000012c6, Fire X,3,1581202
1702667682,3691525793,53000012c6, Fire X,3,1612110
1702664118,3691216938,53000012c6, Fire X,2,2298086
1702664042,3691209987,53000012c6, Fire X,3,1633491
1702663971,3691203378,53000012c6, Fire X,3,1642078
1702663941,3691200470,53000012c6, Fire X,4,1369345
1702663813,3691188099,53000012c6, Fire X,4,1375310
1702663707,3691177824,53000012c6, Fire X,4,1394349
1702663491,3691156533,53000012c6, Fire X,4,1419709
1702663447,3691152271,53000012c6, Fire X,4,1412238
1702663395,3691147270,53000012c6, Fire X,4,1426349
1702663351,3691143191,53000012c6, Fire X,4,1383880
1702663277,3691136951,53000012c6, Fire X,4,1362441
1702671661,3691878069,5300024e47, GaLLEON,2,2029057
1702671636,3691875912,5300024e47, GaLLEON,2,2010650
1702671676,3691879396,43000236fd, GalNik,2,5504371
1702671536,3691866882,5300024e47, GaLLEON,3,1461476
1702671659,3691877936,43000236fd, GalNik,2,5471632
1702671497,3691863274,5300024e47, GaLLEON,3,1533607
1702671643,3691876499,43000236fd, GalNik,2,5810671
1702671474,3691861058,5300024e47, GaLLEON,3,1507212
1702671626,3691875027,43000236fd, GalNik,2,5639128
1702671448,3691858676,5300024e47, GaLLEON,3,1575863
1702671609,3691873540,43000236fd, GalNik,3,4646605
1702671426,3691856686,5300024e47, GaLLEON,3,1560634
1702671566,3691869531,43000236fd, GalNik,3,4617979
1702670906,3691805472,5300024e47, GaLLEON,4,1355313
1702671548,3691867874,43000236fd, GalNik,3,4325840
1702670723,3691785713,5300024e47, GaLLEON,4,1375900
1702671532,3691866527,43000236fd, GalNik,3,4361809
1702670676,3691780584,5300024e47, GaLLEON,4,1373117
1702671515,3691864947,43000236fd, GalNik,3,4171072
1702670620,3691774719,5300024e47, GaLLEON,4,1367973
1702670587,3691771165,5300024e47, GaLLEON,4,1335926
1702671498,3691863385,43000236fd, GalNik,3,4490882
1702670529,3691765080,5300024e47, GaLLEON,4,1382022
1702671474,3691861081,43000236fd, GalNik,3,4275590
1702670468,3691759399,5300024e47, GaLLEON,4,1430698
1702671457,3691859573,43000236fd, GalNik,3,4407209
1702596108,3687024810,53000012c6, Fire X,2,2282366
1702671378,3691852266,43000236fd, GalNik,4,3739935
1702596091,3687023502,53000012c6, Fire X,2,2254975
1702671309,3691845911,43000236fd, GalNik,4,4110637
1702596060,3687021186,53000012c6, Fire X,2,2269179
1702671144,3691830151,43000236fd, GalNik,4,3889598
1702596037,3687019488,53000012c6, Fire X,3,1611705
1702671058,3691821186,43000236fd, GalNik,4,3644072
1702596003,3687016968,53000012c6, Fire X,3,1663119
1702670997,3691814928,43000236fd, GalNik,4,3849693
1702595984,3687015517,53000012c6, Fire X,3,1680436
1702670938,3691808766,43000236fd, GalNik,4,3864202
1702595944,3687012621,53000012c6, Fire X,3,1758638
1702667894,3691544848,43000236fd, GalNik,2,5656012
1702595887,3687008439,53000012c6, Fire X,3,1703971
1702667878,3691543380,43000236fd, GalNik,2,5821681
1702595859,3687006444,53000012c6, Fire X,3,1674396
1702667858,3691541559,43000236fd, GalNik,2,5566676
1702595823,3687003767,53000012c6, Fire X,3,1743161
1702667842,3691540157,43000236fd, GalNik,3,4429413
1702595769,3686999743,53000012c6, Fire X,4,1397956
1702667821,3691538331,43000236fd, GalNik,3,4310622
1702595729,3686996854,53000012c6, Fire X,4,1419458
1702667893,3691544715,5300024e47, GaLLEON,2,1958580
1702667804,3691536837,43000236fd, GalNik,3,4641077
1702595679,3686993107,53000012c6, Fire X,4,1376322
1702667870,3691542659,5300024e47, GaLLEON,2,2011540
1702667786,3691535185,43000236fd, GalNik,3,4208731
1702595651,3686990987,53000012c6, Fire X,4,1426292
1702667849,3691540759,5300024e47, GaLLEON,3,1510528
1702667769,3691533595,43000236fd, GalNik,3,4468953
1702595608,3686987776,53000012c6, Fire X,4,1398996
1702667823,3691538476,5300024e47, GaLLEON,3,1602607
1702667727,3691529840,43000236fd, GalNik,3,4562608
1702595563,3686984329,53000012c6, Fire X,4,1401271
1702667787,3691535261,5300024e47, GaLLEON,3,1544125
1702667646,3691522372,43000236fd, GalNik,4,3306816
1702595538,3686982456,53000012c6, Fire X,4,1422965
1702667762,3691532927,5300024e47, GaLLEON,3,1618987
1702667590,3691516911,43000236fd, GalNik,4,3533015
1702595450,3686975508,53000012c6, Fire X,4,1388298
1702667739,3691530946,5300024e47, GaLLEON,3,1590352
1702667463,3691504080,43000236fd, GalNik,4,3655209
1702595391,3686970941,53000012c6, Fire X,4,1398437
1702667714,3691528639,5300024e47, GaLLEON,3,1656023
1702667312,3691488193,43000236fd, GalNik,4,3501516
1702595359,3686968519,53000012c6, Fire X,4,1430173
1702667323,3691489359,5300024e47, GaLLEON,4,1374591
1702667238,3691480622,43000236fd, GalNik,4,3240640
1702595296,3686963657,53000012c6, Fire X,4,1396878
1702667181,3691474775,5300024e47, GaLLEON,4,1320914
1702667184,3691475120,43000236fd, GalNik,4,3302796
1702595260,3686960961,53000012c6, Fire X,4,1421511
1702667137,3691470211,5300024e47, GaLLEON,4,1339389
1702595123,3686950280,53000012c6, Fire X,4,1440145
1702667069,3691463259,5300024e47, GaLLEON,4,1314586
1702664159,3691220534,43000236fd, GalNik,1,10015797
1702595030,3686942831,53000012c6, Fire X,4,1445020
1702667030,3691459375,5300024e47, GaLLEON,4,1422769
1702664138,3691218682,43000236fd, GalNik,2,5953689
1702666985,3691455033,5300024e47, GaLLEON,4,1424484
1702664122,3691217294,43000236fd, GalNik,2,5585972
1702664105,3691215796,43000236fd, GalNik,3,4363455
1702664089,3691214428,43000236fd, GalNik,3,4391663
1702664057,3691211391,43000236fd, GalNik,3,4544637
1702664150,3691219717,5300024e47, GaLLEON,2,2125230
1702664021,3691208030,43000236fd, GalNik,3,4486023
1702664124,3691217447,5300024e47, GaLLEON,2,2204341
1702663949,3691201243,43000236fd, GalNik,3,3967098
1702664094,3691214886,5300024e47, GaLLEON,3,1702820
1702663736,3691180729,43000236fd, GalNik,4,3225165
1702663657,3691172928,43000236fd, GalNik,4,3175178
1702664036,3691209417,5300024e47, GaLLEON,3,1692603
1702663540,3691161348,43000236fd, GalNik,4,3305715
1702664012,3691207129,5300024e47, GaLLEON,3,1622611
1702663449,3691152422,43000236fd, GalNik,4,3530705
1702663988,3691204860,5300024e47, GaLLEON,3,1686410
1702663298,3691138699,43000236fd, GalNik,4,3408903
1702663269,3691136286,43000236fd, GalNik,4,3412437
1702663965,3691202799,5300024e47, GaLLEON,3,1584669
1702663236,3691133724,43000236fd, GalNik,4,3394198
1702663770,3691184009,5300024e47, GaLLEON,4,1416505
1702663660,3691173239,5300024e47, GaLLEON,4,1380954
1702663600,3691167190,5300024e47, GaLLEON,4,1415010
1702663549,3691162206,5300024e47, GaLLEON,4,1415044
1702663403,3691148051,5300024e47, GaLLEON,4,1410323
1702663337,3691142016,5300024e47, GaLLEON,4,1469045
1702664097,3691215153,5600028dc4, Ghost of Hansa,3,2559030
1702664035,3691209361,5600028dc4, Ghost of Hansa,3,2451494
1702663969,3691203150,5600028dc4, Ghost of Hansa,3,2531895
1702663910,3691197510,5600028dc4, Ghost of Hansa,4,2124057
1702663845,3691191231,5600028dc4, Ghost of Hansa,4,2101452
1702663764,3691183454,5600028dc4, Ghost of Hansa,4,1991708
1702663686,3691175769,5600028dc4, Ghost of Hansa,4,2083178
1702663626,3691169764,5600028dc4, Ghost of Hansa,4,1965164
1702663563,3691163558,5600028dc4, Ghost of Hansa,4,2164020
1702663516,3691158959,5600028dc4, Ghost of Hansa,4,2138666
1702663483,3691155765,5600028dc4, Ghost of Hansa,4,2183160
1702671675,3691879303,4b000266f1, Gunny,2,655092
1702671620,3691874533,4b000266f1, Gunny,2,613506
1702671565,3691869417,4b000266f1, Gunny,3,514597
1702671533,3691866590,4b000266f1, Gunny,3,555892
1702671491,3691862726,4b000266f1, Gunny,3,546693
1702671451,3691858971,4b000266f1, Gunny,3,591049
1702671382,3691852673,4b000266f1, Gunny,4,667034
1702671324,3691847324,4b000266f1, Gunny,4,612377
1702670882,3691802950,4b000266f1, Gunny,4,617454
1702670830,3691797424,4b000266f1, Gunny,4,618448
1702670762,3691790049,4b000266f1, Gunny,4,634959
1702670718,3691785118,4b000266f1, Gunny,4,684119
1702670632,3691775956,4b000266f1, Gunny,4,694863
1702670498,3691762062,4b000266f1, Gunny,4,725239
1702667807,3691537079,4b000266f1, Gunny,3,1042127
1702667693,3691526774,4b000266f1, Gunny,3,1139401
1702667613,3691519163,4b000266f1, Gunny,4,954275
1702667533,3691511213,4b000266f1, Gunny,4,1095903
1702667409,3691498467,4b000266f1, Gunny,4,509958
1702667297,3691486746,4b000266f1, Gunny,4,1170396
1702667224,3691479261,4b000266f1, Gunny,4,1175438
1702667141,3691470697,4b000266f1, Gunny,4,1223954
1702667060,3691462407,4b000266f1, Gunny,4,1343547
1702666983,3691454798,4b000266f1, Gunny,4,1620561
1702666941,3691450749,4b000266f1, Gunny,4,1669383
1702666885,3691445508,4b000266f1, Gunny,4,1573542
1702664106,3691215918,4b000266f1, Gunny,3,2244131
1702664043,3691210091,4b000266f1, Gunny,3,2488440
1702663979,3691204073,4b000266f1, Gunny,3,2334175
1702663862,3691192938,4b000266f1, Gunny,4,2063554
1702663692,3691176383,4b000266f1, Gunny,4,2259875
1702663661,3691173338,4b000266f1, Gunny,4,2506121
1702663582,3691165416,4b000266f1, Gunny,4,2387504
1702663469,3691154374,4b000266f1, Gunny,4,2492977
1702671672,3691879034,530000b660, Hakuna Matata,2,1774628
1702671653,3691877416,530000b660, Hakuna Matata,2,1835267
1702671634,3691875754,530000b660, Hakuna Matata,2,1815059
1702671614,3691873994,530000b660, Hakuna Matata,3,1401840
1702671595,3691872242,530000b660, Hakuna Matata,3,1443428
1702671576,3691870471,530000b660, Hakuna Matata,3,1506770
1702671556,3691868644,530000b660, Hakuna Matata,3,1490019
1702671536,3691866891,530000b660, Hakuna Matata,3,1625470
1702671515,3691864921,530000b660, Hakuna Matata,3,1620114
1702671496,3691863192,530000b660, Hakuna Matata,3,1607217
1702671477,3691861384,530000b660, Hakuna Matata,3,1723948
1702671458,3691859645,530000b660, Hakuna Matata,3,1789303
1702671388,3691853218,530000b660, Hakuna Matata,4,1510263
1702671349,3691849616,530000b660, Hakuna Matata,4,1533709
1702671236,3691838912,530000b660, Hakuna Matata,4,1518027
1702671155,3691831243,530000b660, Hakuna Matata,4,1565618
1702671103,3691825835,530000b660, Hakuna Matata,4,1517928
1702671061,3691821475,530000b660, Hakuna Matata,4,1579793
1702670944,3691809354,530000b660, Hakuna Matata,4,1747255
1702670904,3691805255,530000b660, Hakuna Matata,4,1754808
1702670864,3691801073,530000b660, Hakuna Matata,4,1667880
1702670818,3691796089,530000b660, Hakuna Matata,4,1758823
1702670763,3691790133,530000b660, Hakuna Matata,4,1824122
1702670725,3691785936,530000b660, Hakuna Matata,4,1779512
1702670681,3691781085,530000b660, Hakuna Matata,4,1727688
1702670615,3691774164,530000b660, Hakuna Matata,4,1799433
1702670564,3691768704,530000b660, Hakuna Matata,4,1819398
1702671677,3691879487,580004e545, Hammurabi,2,2658105
1702671661,3691878088,580004e545, Hammurabi,2,2596583
1702671641,3691876343,580004e545, Hammurabi,2,2553271
1702671609,3691873520,580004e545, Hammurabi,3,1890097
1702670707,3691783956,530004a64e, Harrison,4,675905
1702667914,3691546641,530000b660, Hakuna Matata,1,5172811
1702671586,3691871407,580004e545, Hammurabi,3,1988990
1702670671,3691780079,530004a64e, Harrison,4,689656
1702667894,3691544844,530000b660, Hakuna Matata,2,3015877
1702671535,3691866769,580004e545, Hammurabi,3,2032974
1702670593,3691771851,530004a64e, Harrison,4,703006
1702667875,3691543090,530000b660, Hakuna Matata,2,2991725
1702671498,3691863377,580004e545, Hammurabi,3,2072348
1702670561,3691768377,530004a64e, Harrison,4,698401
1702670493,3691761611,530004a64e, Harrison,4,674788
1702671477,3691861387,580004e545, Hammurabi,3,1993315
1702671459,3691859770,580004e545, Hammurabi,3,1992461
1702671386,3691853039,580004e545, Hammurabi,4,1653940
1702667908,3691546073,530004a64e, Harrison,2,1100769
1702671309,3691845890,580004e545, Hammurabi,4,1589463
1702664158,3691220463,530000b660, Hakuna Matata,1,5662110
1702667885,3691543983,530004a64e, Harrison,2,1124377
1702671253,3691840524,580004e545, Hammurabi,4,1710965
1702664134,3691218360,530000b660, Hakuna Matata,2,3019865
1702667862,3691541914,530004a64e, Harrison,2,1112405
1702671196,3691835181,580004e545, Hammurabi,4,1713433
1702664107,3691215982,530000b660, Hakuna Matata,2,2959306
1702671134,3691829122,580004e545, Hammurabi,4,1654280
1702667837,3691539717,530004a64e, Harrison,3,797608
1702664070,3691212605,530000b660, Hakuna Matata,3,2225966
1702671073,3691822757,580004e545, Hammurabi,4,1728603
1702667812,3691537571,530004a64e, Harrison,3,823436
1702664043,3691210081,530000b660, Hakuna Matata,3,2290396
1702670990,3691814199,580004e545, Hammurabi,4,1703281
1702667788,3691535373,530004a64e, Harrison,3,793482
1702664016,3691207509,530000b660, Hakuna Matata,3,2274916
1702670809,3691795182,580004e545, Hammurabi,4,1617254
1702667765,3691533215,530004a64e, Harrison,3,802845
1702663994,3691205423,530000b660, Hakuna Matata,3,2183264
1702670745,3691788200,580004e545, Hammurabi,4,1631725
1702667645,3691522245,530004a64e, Harrison,4,625823
1702663950,3691201331,530000b660, Hakuna Matata,3,2197060
1702670612,3691773833,580004e545, Hammurabi,4,1636505
1702667572,3691515048,530004a64e, Harrison,4,613069
1702663836,3691190381,530000b660, Hakuna Matata,4,1827043
1702667911,3691546396,580004e545, Hammurabi,1,4635686
1702671679,3691879637,45000025e8, Hefajstos,2,5996687
1702667540,3691511963,530004a64e, Harrison,4,596581
1702663777,3691184662,530000b660, Hakuna Matata,4,1901144
1702667896,3691545017,580004e545, Hammurabi,2,2509674
1702671654,3691877480,45000025e8, Hefajstos,2,6195857
1702663658,3691173037,530000b660, Hakuna Matata,4,1858586
1702667513,3691509149,530004a64e, Harrison,4,625105
1702667877,3691543276,580004e545, Hammurabi,2,2572891
1702671634,3691875749,45000025e8, Hefajstos,2,6853236
1702663588,3691165988,530000b660, Hakuna Matata,4,1898266
1702667455,3691503246,530004a64e, Harrison,4,599041
1702667859,3691541632,580004e545, Hammurabi,2,2454535
1702663555,3691162828,530000b660, Hakuna Matata,4,1867180
1702671502,3691863759,45000025e8, Hefajstos,3,4226518
1702667310,3691487998,530004a64e, Harrison,4,627205
1702667840,3691539987,580004e545, Hammurabi,3,1946519
1702663521,3691159482,530000b660, Hakuna Matata,4,1873760
1702671482,3691861851,45000025e8, Hefajstos,3,4383470
1702667223,3691479110,530004a64e, Harrison,4,614780
1702667821,3691538327,580004e545, Hammurabi,3,1989372
1702663482,3691155712,530000b660, Hakuna Matata,4,1851230
1702671454,3691859253,45000025e8, Hefajstos,3,4496828
1702667126,3691469137,530004a64e, Harrison,4,606145
1702667802,3691536660,580004e545, Hammurabi,3,1863268
1702671019,3691817179,45000025e8, Hefajstos,4,1313248
1702667101,3691466496,530004a64e, Harrison,4,593103
1702667782,3691534815,580004e545, Hammurabi,3,1945567
1702670829,3691797305,45000025e8, Hefajstos,4,1113774
1702667760,3691532750,580004e545, Hammurabi,3,1881716
1702670786,3691792710,45000025e8, Hefajstos,4,1206539
1702667703,3691527638,580004e545, Hammurabi,3,1886388
1702667636,3691521380,580004e545, Hammurabi,4,1576196
1702667575,3691515375,580004e545, Hammurabi,4,1555087
1702667513,3691509187,580004e545, Hammurabi,4,1598765
1702667426,3691500275,580004e545, Hammurabi,4,1657223
1702667307,3691487756,580004e545, Hammurabi,4,1594510
1702667046,3691460981,580004e545, Hammurabi,4,1511310
1702664127,3691217766,45000025e8, Hefajstos,2,5387028
1702664082,3691213766,45000025e8, Hefajstos,3,4212554
1702664023,3691208207,45000025e8, Hefajstos,3,4372310
1702663723,3691179413,45000025e8, Hefajstos,4,1227522
1702663658,3691173031,45000025e8, Hefajstos,4,1118790
